"fact_id","prov_key","waktu_key","komoditas_key","jumlah_penduduk","sum_jumlah_sakit","sum_jumlah_mati","sum_vol_mutasi","sum_realisasi_karkas","avg_harga","harga_baseline","populasi_ternak","avg_konsumsi_bulanan","avg_pemotongan_bulanan","growth_populasi","avg_permintaan_bulanan","avg_produksi_bulanan","supply_risk_index","id_prov","nama_provinsi","tahun","bulan","kuartal","nama_bulan","id_komoditas","nama_komoditas"
75,4,51,2,2112,0,0,0,0,20651.57,24147,10898392,1781.29,294562.83,-0.0034,15558.47,1106526.81,0.07077,4,"Bengkulu",2024,3,1,"Maret",2,"Ayam"
903,4,51,1,2112,0,0,100,0,103291.64,125005,111626,390.76,15398.17,-0.0034,3413.02,4361728.33,0.07746,4,"Bengkulu",2024,3,1,"Maret",1,"Sapi"
99,5,51,2,3759,44,19,0,0,20991.59,27736,55132945,2982.54,50248.25,0.0331,9460.06,5597714.09,0.049991,5,"DI Yogyakarta",2024,3,1,"Maret",2,"Ayam"
927,5,51,1,3759,0,0,348,0,105659.66,119143,285797,902.28,19143.83,0.0331,2861.87,5626474.17,0.130594,5,"DI Yogyakarta",2024,3,1,"Maret",1,"Sapi"
951,6,51,1,10684,0,0,142,0,163982.54,109127,2684,2493.14,8721.25,-0.0192,8948.38,1843202.5,0.214514,6,"DKI Jakarta",2024,3,1,"Maret",1,"Sapi"
123,6,51,2,10684,32,3,113,0,42371.43,36674,831895,8084.91,52161.25,-0.0192,29018.33,10156.11,0.136458,6,"DKI Jakarta",2024,3,1,"Maret",2,"Ayam"
975,7,51,1,1227,0,0,0,0,106764.28,105074,158436,213.84,13449.25,0.0318,1706.99,3475329.17,0.104757,7,"Gorontalo",2024,3,1,"Maret",1,"Sapi"
147,7,51,2,1227,0,0,0,0,21248.57,32446,6731168,958.71,70711.17,0.0318,7652.85,683423.56,0.028433,7,"Gorontalo",2024,3,1,"Maret",2,"Ayam"
999,8,51,1,3724,0,0,0,0,105786.43,127727,112906,943.49,4729.83,0.0204,3426.69,1411351.67,0.06506,8,"Jambi",2024,3,1,"Maret",1,"Sapi"
171,8,51,2,3724,0,0,0,0,21093.96,26371,48081284,3472.91,73671.92,0.0204,12613.36,4881750.5,0.059073,8,"Jambi",2024,3,1,"Maret",2,"Ayam"
1023,9,51,1,50345,0,0,0,0,157733.33,94484,309752,13593.2,7806.92,-0.0152,6197.67,2122480,0.242812,9,"Jawa Barat",2024,3,1,"Maret",1,"Sapi"
195,9,51,2,50345,0,0,116,144.06,41313.49,27692,716619015,34612.33,224430.75,-0.0152,15781.12,72759188.58,0.208512,9,"Jawa Barat",2024,3,1,"Maret",2,"Ayam"
1047,10,51,1,37892,0,0,0,0,140095.24,92583,1284673,10041.46,6098.17,0.0281,6690.21,1659267.5,0.209799,10,"Jawa Tengah",2024,3,1,"Maret",1,"Sapi"
219,10,51,2,37892,0,0,109,0,42848.41,30123,634673943,39155.38,96411.25,0.0281,24787.56,64439207.01,0.192547,10,"Jawa Tengah",2024,3,1,"Maret",2,"Ayam"
243,11,51,2,41814,0,0,0,0,35644.44,29663,426320073,52128.74,62828.67,0.034,29495.37,43284788.56,0.143968,11,"Jawa Timur",2024,3,1,"Maret",2,"Ayam"
1071,11,51,1,41814,0,0,0,0,136619.05,124770,3617392,7491.76,6256.33,0.034,4238.97,1647340.83,0.121425,11,"Jawa Timur",2024,3,1,"Maret",1,"Sapi"
267,12,51,2,5695,0,0,0,0,21339.46,23396,58018198,4020.07,205035.33,0.0132,18890.82,5890657.23,0.082784,12,"Kalimantan Barat",2024,3,1,"Maret",2,"Ayam"
1095,12,51,1,5695,0,0,0,0,104852.03,105802,100042,1048.92,7390.67,0.0132,4929.01,1754028.33,0.099461,12,"Kalimantan Barat",2024,3,1,"Maret",1,"Sapi"
1119,13,51,1,4273,0,0,0,0,104344.62,128521,112376,1160.94,3739.25,0.0145,5952.55,1002160,0.061608,13,"Kalimantan Selatan",2024,3,1,"Maret",1,"Sapi"
291,13,51,2,4273,0,0,165,0,21045.27,25962,94880597,4793.33,143371.67,0.0145,24577.09,9633340.89,0.064274,13,"Kalimantan Selatan",2024,3,1,"Maret",2,"Ayam"
315,14,51,2,2809,0,0,0,0,20555.15,21140,33015669,2868.24,213309.5,-0.0166,31335.7,3352120.45,0.095512,14,"Kalimantan Tengah",2024,3,1,"Maret",2,"Ayam"
1143,14,51,1,2809,0,0,0,0,103757.99,118716,73142,419.11,15350.08,-0.0166,4578.85,4112917.5,0.074733,14,"Kalimantan Tengah",2024,3,1,"Maret",1,"Sapi"
339,15,51,2,4045,0,0,0,0,20854.82,38929,60582142,3074.88,24328.17,-0.0051,32602.52,6150977.54,0.00325,15,"Kalimantan Timur",2024,3,1,"Maret",2,"Ayam"
1167,15,51,1,4045,0,0,0,0,105195.23,111458,71949,1089.02,2466,-0.0051,11546.73,644951.67,0.089485,15,"Kalimantan Timur",2024,3,1,"Maret",1,"Sapi"
1191,16,51,1,739,0,0,78,0,104628.07,91746,18701,143.64,13793.75,0.0094,6607.24,3215653.33,0.136188,16,"Kalimantan Utara",2024,3,1,"Maret",1,"Sapi"
363,16,51,2,739,0,0,0,0,20848.87,39559,4968048,625.75,107934.42,0.0094,28782.59,504411.91,0.001416,16,"Kalimantan Utara",2024,3,1,"Maret",2,"Ayam"
387,17,51,2,2183,0,0,0,0,21417.92,30851,18270546,2105.07,81219.33,-0.0063,21925.56,1855031.25,0.036748,17,"Kepulauan Riau",2024,3,1,"Maret",2,"Ayam"
1215,17,51,1,2183,0,0,0,0,105964.39,125141,16076,400.27,970,-0.0063,4169.08,200734.17,0.068977,17,"Kepulauan Riau",2024,3,1,"Maret",1,"Sapi"
1239,18,51,1,9419,0,0,83,0,104875.46,98149,878393,2072.31,5242,-0.0111,7083.66,1209650,0.120961,18,"Lampung",2024,3,1,"Maret",1,"Sapi"
411,18,51,2,9419,0,0,143,0,20886.42,35358,88469108,7865.37,56955.17,-0.0111,26885.7,8982374.66,0.017197,18,"Lampung",2024,3,1,"Maret",2,"Ayam"
1263,19,51,1,1945,7,2,0,0,104341.73,96769,71137,423.17,12734,0.0366,610.55,2657964.17,0.119609,19,"Maluku",2024,3,1,"Maret",1,"Sapi"
435,19,51,2,1945,22,9,0,0,20800.39,20860,801640,1879.13,135727.75,0.0366,2711.2,81391.47,0.101278,19,"Maluku",2024,3,1,"Maret",2,"Ayam"
1287,20,51,1,1355,0,0,30,36.11,104970.57,122722,44366,349.07,11163.17,0.0372,3171.58,3006056.67,0.074927,20,"Maluku Utara",2024,3,1,"Maret",1,"Sapi"
459,20,51,2,1355,0,0,0,0,21131.71,24560,112539,1226.82,88533.67,0.0372,11146.72,11426.24,0.071862,20,"Maluku Utara",2024,3,1,"Maret",2,"Ayam"
1311,21,51,1,5646,43,0,0,0,118079.48,129498,1308204,1345.63,9944.17,0.0045,7331.93,2054377.5,0.083171,21,"Nusa Tenggara Barat",2024,3,1,"Maret",1,"Sapi"
483,21,51,2,5646,6,10,0,0,26777.23,24927,40067329,4700.3,28304.08,0.0045,25610.48,4068084.03,0.117048,21,"Nusa Tenggara Barat",2024,3,1,"Maret",2,"Ayam"
507,22,51,2,5656,0,0,0,253.55,32646.25,29340,16668081,5472.18,115263.58,0.0281,46250.33,1692330.29,0.12517,22,"Nusa Tenggara Timur",2024,3,1,"Maret",2,"Ayam"
1335,22,51,1,5656,0,0,125,0,111672.04,98170,609414,1376.29,2859.67,0.0281,11632.3,678087.5,0.135118,22,"Nusa Tenggara Timur",2024,3,1,"Maret",1,"Sapi"
1359,23,51,1,1060,0,0,229,0,106558.72,102931,37874,208.58,9138.33,-1e-04,9357.62,1996225,0.119502,23,"Papua",2024,3,1,"Maret",1,"Sapi"
531,23,51,2,1060,0,0,0,0,20795.97,34731,4603886,724.74,203338.25,-1e-04,32513.77,467438.02,0.016575,23,"Papua",2024,3,1,"Maret",2,"Ayam"
1383,24,51,1,578,0,0,0,236.58,105339.39,125593,18551,127.8,19907.58,-0.0027,7344.62,4967565.83,0.067281,24,"Papua Barat",2024,3,1,"Maret",1,"Sapi"
555,24,51,2,578,0,0,0,0,21183.19,32021,432433,476.46,236987.25,-0.0027,27382.97,43905.48,0.029838,24,"Papua Barat",2024,3,1,"Maret",2,"Ayam"
577,25,51,2,627,7,18,0,0,21071.37,35201,1170031,529.38,147409.67,-0.0031,15599.37,118794.65,0.016828,25,"Papua Barat Daya",2024,3,1,"Maret",2,"Ayam"
1407,25,51,1,627,0,0,0,96.18,105352.02,105897,29494,137.44,18804.25,-0.0031,4049.98,3775835.83,0.100271,25,"Papua Barat Daya",2024,3,1,"Maret",1,"Sapi"
1420,27,51,1,542,0,0,96,0,105352.02,104275,17810,73.64,21461.58,-0.0199,843.69,5717674.17,0.153276,27,"Papua Selatan",2024,3,1,"Maret",1,"Sapi"
1446,29,51,1,6728,37,4,160,0,105634.98,97564,202295,1895.08,14523.08,0.0167,1267.12,3339406.67,0.176778,29,"Riau",2024,3,1,"Maret",1,"Sapi"
615,29,51,2,6728,0,0,0,0,20848.07,23507,87507628,5012.43,278621.67,0.0167,3351.49,8884754.48,0.077456,29,"Riau",2024,3,1,"Maret",2,"Ayam"
639,30,51,2,1503,0,0,0,25.65,20651.32,34218,5326000,1152.45,16152,0.0192,10041.78,540755.17,0.017579,30,"Sulawesi Barat",2024,3,1,"Maret",2,"Ayam"
1470,30,51,1,1503,0,0,191,0,106120.18,122758,81827,190.41,16406.92,0.0192,1659.08,4188195.83,0.123039,30,"Sulawesi Barat",2024,3,1,"Maret",1,"Sapi"
1494,31,51,1,9463,0,0,0,0,105739.45,117548,821180,2728.61,17048.5,0.0337,7500.57,4720681.67,0.08013,31,"Sulawesi Selatan",2024,3,1,"Maret",1,"Sapi"
663,31,51,2,9463,0,0,0,234.2,20786.92,32270,100452989,9873.48,208073.25,0.0337,27140.78,10199112.53,0.026165,31,"Sulawesi Selatan",2024,3,1,"Maret",2,"Ayam"
1518,32,51,1,3121,0,0,0,0,103864.99,111602,213738,621.76,4838.33,0.0202,2255.25,970971.67,0.086709,32,"Sulawesi Tengah",2024,3,1,"Maret",1,"Sapi"
687,32,51,2,3121,0,0,0,0,21317.23,29894,9616420,2567.68,79996.5,0.0202,9313.54,976366.7,0.040732,32,"Sulawesi Tengah",2024,3,1,"Maret",2,"Ayam"
711,33,51,2,2793,0,0,115,0,21135.57,30444,8654941,2956.03,79521,0.0134,16564.44,878746.52,0.039784,33,"Sulawesi Tenggara",2024,3,1,"Maret",2,"Ayam"
1542,33,51,1,2793,0,0,0,0,103781.37,124371,260273,786.72,15684.5,0.0134,4408.49,3914256.67,0.066376,33,"Sulawesi Tenggara",2024,3,1,"Maret",1,"Sapi"
735,34,51,2,2701,10,20,0,94.11,20734.19,24498,12180363,2686.04,226971.92,-0.0153,38105.41,1236686.91,0.068926,34,"Sulawesi Utara",2024,3,1,"Maret",2,"Ayam"
1566,34,51,1,2701,0,0,0,120.05,105220.28,107800,60345,459.31,24590.08,-0.0153,6515.93,5444211.67,0.096301,34,"Sulawesi Utara",2024,3,1,"Maret",1,"Sapi"
1590,35,51,1,5836,0,0,0,0,106568.64,96112,396180,1254.78,2651.08,0.0325,3266.22,556173.33,0.124348,35,"Sumatera Barat",2024,3,1,"Maret",1,"Sapi"
759,35,51,2,5836,0,0,0,223.95,20938.68,27745,54491959,3939.43,237584.75,0.0325,10254.41,5532634.03,0.04952,35,"Sumatera Barat",2024,3,1,"Maret",2,"Ayam"
783,36,51,2,8837,0,0,305,0,20720.13,20951,112189664,7298.14,214016.17,0.0034,7162.97,11390751.23,0.117641,36,"Sumatera Selatan",2024,3,1,"Maret",2,"Ayam"
1614,36,51,1,8837,0,0,180,0,105420.62,121827,280054,1826.38,22340.5,0.0034,1792.55,6255045.83,0.116792,36,"Sumatera Selatan",2024,3,1,"Maret",1,"Sapi"
807,37,51,2,15588,0,0,0,0,20748.18,27846,165399652,19355.72,254820.58,-0.0103,47388.97,16793225.16,0.047496,37,"Sumatera Utara",2024,3,1,"Maret",2,"Ayam"
1638,37,51,1,15588,0,0,0,71.68,105154.1,110153,735981,2896.86,23544.17,-0.0103,7092.44,5859215,0.091769,37,"Sumatera Utara",2024,3,1,"Maret",1,"Sapi"
4,1,52,2,5554,0,0,0,0,20795.34,28021,36541907,5758.48,184336.08,0.03,46353.04,3710143.64,0.046869,1,"Aceh",2024,4,2,"April",2,"Ayam"
832,1,52,1,5554,0,0,123,0,104154.64,125005,461487,759.16,4022.08,0.03,6110.85,1086695,0.07491,1,"Aceh",2024,4,2,"April",1,"Sapi"
856,2,52,1,4433,0,0,79,0,105344.68,102707,396717,1023.35,24243,-0.0153,3401.93,6737415.83,0.116935,2,"Bali",2024,4,2,"April",1,"Sapi"
28,2,52,2,4433,0,0,0,0,20998.75,31448,78212517,4326.16,125226.58,-0.0153,14381.44,7941010.71,0.031146,2,"Bali",2024,4,2,"April",2,"Ayam"
52,3,52,2,12431,0,0,0,115.13,43310.61,31170,189119394,11012.15,205372.58,-0.0114,24885.4,19201519.03,0.183662,3,"Banten",2024,4,2,"April",2,"Ayam"
880,3,52,1,12431,0,0,0,0,143015.15,119730,21925,2652.03,12438.17,-0.0114,5993.1,3696387.5,0.142454,3,"Banten",2024,4,2,"April",1,"Sapi"
904,4,52,1,2112,0,0,193,0,102677.94,125005,111626,390.76,15398.17,-0.0034,3413.02,4361728.33,0.088333,4,"Bengkulu",2024,4,2,"April",1,"Sapi"
76,4,52,2,2112,0,0,0,59.25,20951.99,24147,10898392,1781.29,294562.83,-0.0034,15558.47,1106526.81,0.073399,4,"Bengkulu",2024,4,2,"April",2,"Ayam"
100,5,52,2,3759,0,0,0,0,20956.46,27736,55132945,2982.54,50248.25,0.0331,9460.06,5597714.09,0.049708,5,"DI Yogyakarta",2024,4,2,"April",2,"Ayam"
928,5,52,1,3759,0,0,0,0,103258.76,119143,285797,902.28,19143.83,0.0331,2861.87,5626474.17,0.073186,5,"DI Yogyakarta",2024,4,2,"April",1,"Sapi"
952,6,52,1,10684,0,0,101,0,162831.82,109127,2684,2493.14,8721.25,-0.0192,8948.38,1843202.5,0.210283,6,"DKI Jakarta",2024,4,2,"April",1,"Sapi"
124,6,52,2,10684,0,0,0,240.76,41745.45,36674,831895,8084.91,52161.25,-0.0192,29018.33,10156.11,0.130579,6,"DKI Jakarta",2024,4,2,"April",2,"Ayam"
976,7,52,1,1227,0,0,0,0,105263.79,105074,158436,213.84,13449.25,0.0318,1706.99,3475329.17,0.10174,7,"Gorontalo",2024,4,2,"April",1,"Sapi"
148,7,52,2,1227,0,0,0,0,21179.98,32446,6731168,958.71,70711.17,0.0318,7652.85,683423.56,0.027986,7,"Gorontalo",2024,4,2,"April",2,"Ayam"
172,8,52,2,3724,0,0,123,430.26,20673.43,26371,48081284,3472.91,73671.92,0.0204,12613.36,4881750.5,0.059966,8,"Jambi",2024,4,2,"April",2,"Ayam"
1000,8,52,1,3724,0,0,0,0,105183.87,127727,112906,943.49,4729.83,0.0204,3426.69,1411351.67,0.064063,8,"Jambi",2024,4,2,"April",1,"Sapi"
196,9,52,2,50345,0,0,16,0,41609.85,27692,716619015,34612.33,224430.75,-0.0152,15781.12,72759188.58,0.208004,9,"Jawa Barat",2024,4,2,"April",2,"Ayam"
1024,9,52,1,50345,0,0,0,0,157901.52,94484,309752,13593.2,7806.92,-0.0152,6197.67,2122480,0.243188,9,"Jawa Barat",2024,4,2,"April",1,"Sapi"
1048,10,52,1,37892,0,0,0,0,148875,92583,1284673,10041.46,6098.17,0.0281,6690.21,1659267.5,0.229838,10,"Jawa Tengah",2024,4,2,"April",1,"Sapi"
220,10,52,2,37892,4,3,182,0,43909.85,30123,634673943,39155.38,96411.25,0.0281,24787.56,64439207.01,0.201281,10,"Jawa Tengah",2024,4,2,"April",2,"Ayam"
1072,11,52,1,41814,0,0,0,0,138536.36,124770,3617392,7491.76,6256.33,0.034,4238.97,1647340.83,0.124673,11,"Jawa Timur",2024,4,2,"April",1,"Sapi"
244,11,52,2,41814,0,0,0,0,33834.09,29663,426320073,52128.74,62828.67,0.034,29495.37,43284788.56,0.131071,11,"Jawa Timur",2024,4,2,"April",2,"Ayam"
268,12,52,2,5695,0,0,0,0,21327.91,23396,58018198,4020.07,205035.33,0.0132,18890.82,5890657.23,0.082679,12,"Kalimantan Barat",2024,4,2,"April",2,"Ayam"
1096,12,52,1,5695,0,0,0,0,102596.6,105802,100042,1048.92,7390.67,0.0132,4929.01,1754028.33,0.094956,12,"Kalimantan Barat",2024,4,2,"April",1,"Sapi"
1120,13,52,1,4273,0,0,0,0,104762.82,128521,112376,1160.94,3739.25,0.0145,5952.55,1002160,0.062296,13,"Kalimantan Selatan",2024,4,2,"April",1,"Sapi"
292,13,52,2,4273,0,0,0,0,21389.72,25962,94880597,4793.33,143371.67,0.0145,24577.09,9633340.89,0.064143,13,"Kalimantan Selatan",2024,4,2,"April",2,"Ayam"
316,14,52,2,2809,0,0,0,0,20757.38,21140,33015669,2868.24,213309.5,-0.0166,31335.7,3352120.45,0.097533,14,"Kalimantan Tengah",2024,4,2,"April",2,"Ayam"
1144,14,52,1,2809,0,0,0,0,104026.27,118716,73142,419.11,15350.08,-0.0166,4578.85,4112917.5,0.075211,14,"Kalimantan Tengah",2024,4,2,"April",1,"Sapi"
340,15,52,2,4045,0,0,0,0,20854.14,38929,60582142,3074.88,24328.17,-0.0051,32602.52,6150977.54,0.003246,15,"Kalimantan Timur",2024,4,2,"April",2,"Ayam"
1168,15,52,1,4045,0,0,101,153.46,105145.02,111458,71949,1089.02,2466,-0.0051,11546.73,644951.67,0.093213,15,"Kalimantan Timur",2024,4,2,"April",1,"Sapi"
1192,16,52,1,739,0,0,0,0,106504.99,91746,18701,143.64,13793.75,0.0094,6607.24,3215653.33,0.135351,16,"Kalimantan Utara",2024,4,2,"April",1,"Sapi"
364,16,52,2,739,0,0,0,0,20727.98,39559,4968048,625.75,107934.42,0.0094,28782.59,504411.91,0.00077,16,"Kalimantan Utara",2024,4,2,"April",2,"Ayam"
1216,17,52,1,2183,0,0,0,0,104250.05,125141,16076,400.27,970,-0.0063,4169.08,200734.17,0.066082,17,"Kepulauan Riau",2024,4,2,"April",1,"Sapi"
388,17,52,2,2183,0,0,0,0,21212.9,30851,18270546,2105.07,81219.33,-0.0063,21925.56,1855031.25,0.035343,17,"Kepulauan Riau",2024,4,2,"April",2,"Ayam"
412,18,52,2,9419,0,0,0,214.79,21355.57,35358,88469108,7865.37,56955.17,-0.0111,26885.7,8982374.66,0.017676,18,"Lampung",2024,4,2,"April",2,"Ayam"
1240,18,52,1,9419,0,0,0,0,106388.76,98149,878393,2072.31,5242,-0.0111,7083.66,1209650,0.119098,18,"Lampung",2024,4,2,"April",1,"Sapi"
436,19,52,2,1945,9,14,141,0,21105.93,20860,801640,1879.13,135727.75,0.0366,2711.2,81391.47,0.12697,19,"Maluku",2024,4,2,"April",2,"Ayam"
1264,19,52,1,1945,0,0,87,196.2,106280.33,96769,71137,423.17,12734,0.0366,610.55,2657964.17,0.184411,19,"Maluku",2024,4,2,"April",1,"Sapi"
1288,20,52,1,1355,0,0,0,0,106467.3,122722,44366,349.07,11163.17,0.0372,3171.58,3006056.67,0.07337,20,"Maluku Utara",2024,4,2,"April",1,"Sapi"
460,20,52,2,1355,0,0,142,0,20772.49,24560,112539,1226.82,88533.67,0.0372,11146.72,11426.24,0.074339,20,"Maluku Utara",2024,4,2,"April",2,"Ayam"
1312,21,52,1,5646,0,0,0,0,119113.66,129498,1308204,1345.63,9944.17,0.0045,7331.93,2054377.5,0.084413,21,"Nusa Tenggara Barat",2024,4,2,"April",1,"Sapi"
484,21,52,2,5646,0,0,0,0,27369.03,24927,40067329,4700.3,28304.08,0.0045,25610.48,4068084.03,0.122059,21,"Nusa Tenggara Barat",2024,4,2,"April",2,"Ayam"
1336,22,52,1,5656,0,0,0,0,109249.39,98170,609414,1376.29,2859.67,0.0281,11632.3,678087.5,0.125206,22,"Nusa Tenggara Timur",2024,4,2,"April",1,"Sapi"
508,22,52,2,5656,0,0,0,0,32371.54,29340,16668081,5472.18,115263.58,0.0281,46250.33,1692330.29,0.123191,22,"Nusa Tenggara Timur",2024,4,2,"April",2,"Ayam"
532,23,52,2,1060,0,0,0,0,20915.91,34731,4603886,724.74,203338.25,-1e-04,32513.77,467438.02,0.017305,23,"Papua",2024,4,2,"April",2,"Ayam"
1360,23,52,1,1060,0,0,0,245.46,104229.54,102931,37874,208.58,9138.33,-1e-04,9357.62,1996225,0.104024,23,"Papua",2024,4,2,"April",1,"Sapi"
556,24,52,2,578,0,0,0,0,20884.56,32021,432433,476.46,236987.25,-0.0027,27382.97,43905.48,0.027868,24,"Papua Barat",2024,4,2,"April",2,"Ayam"
1384,24,52,1,578,41,4,0,0,105055.88,125593,18551,127.8,19907.58,-0.0027,7344.62,4967565.83,0.099687,24,"Papua Barat",2024,4,2,"April",1,"Sapi"
1408,25,52,1,627,26,16,0,0,105352.02,105897,29494,137.44,18804.25,-0.0031,4049.98,3775835.83,0.119574,25,"Papua Barat Daya",2024,4,2,"April",1,"Sapi"
578,25,52,2,627,0,0,0,134.52,21071.37,35201,1170031,529.38,147409.67,-0.0031,15599.37,118794.65,0.016539,25,"Papua Barat Daya",2024,4,2,"April",2,"Ayam"
604,28,52,2,1472,0,0,155,0,21071.37,23292,1626966,1720.84,171875.08,0.019,1896.07,165187.84,0.116944,28,"Papua Tengah",2024,4,2,"April",2,"Ayam"
1447,29,52,1,6728,10,19,38,263,105413.13,97564,202295,1895.08,14523.08,0.0167,1267.12,3339406.67,0.133409,29,"Riau",2024,4,2,"April",1,"Sapi"
616,29,52,2,6728,0,0,0,0,20879.07,23507,87507628,5012.43,278621.67,0.0167,3351.49,8884754.48,0.077735,29,"Riau",2024,4,2,"April",2,"Ayam"
1471,30,52,1,1503,0,0,0,0,104095.68,122758,81827,190.41,16406.92,0.0192,1659.08,4188195.83,0.069234,30,"Sulawesi Barat",2024,4,2,"April",1,"Sapi"
640,30,52,2,1503,0,0,0,267.31,20420.38,34218,5326000,1152.45,16152,0.0192,10041.78,540755.17,0.016152,30,"Sulawesi Barat",2024,4,2,"April",2,"Ayam"
664,31,52,2,9463,0,0,0,0,20693.9,32270,100452989,9873.48,208073.25,0.0337,27140.78,10199112.53,0.025556,31,"Sulawesi Selatan",2024,4,2,"April",2,"Ayam"
1495,31,52,1,9463,0,0,0,287.77,104430.75,117548,821180,2728.61,17048.5,0.0337,7500.57,4720681.67,0.077778,31,"Sulawesi Selatan",2024,4,2,"April",1,"Sapi"
1519,32,52,1,3121,0,0,0,12.9,103952.8,111602,213738,621.76,4838.33,0.0202,2255.25,970971.67,0.086875,32,"Sulawesi Tengah",2024,4,2,"April",1,"Sapi"
688,32,52,2,3121,0,0,0,0,21139.91,29894,9616420,2567.68,79996.5,0.0202,9313.54,976366.7,0.039479,32,"Sulawesi Tengah",2024,4,2,"April",2,"Ayam"
1543,33,52,1,2793,0,0,0,0,104242.18,124371,260273,786.72,15684.5,0.0134,4408.49,3914256.67,0.067159,33,"Sulawesi Tenggara",2024,4,2,"April",1,"Sapi"
712,33,52,2,2793,0,0,0,0,21019.31,30444,8654941,2956.03,79521,0.0134,16564.44,878746.52,0.035942,33,"Sulawesi Tenggara",2024,4,2,"April",2,"Ayam"
1567,34,52,1,2701,0,0,12,0,103815.11,107800,60345,459.31,24590.08,-0.0153,6515.93,5444211.67,0.094352,34,"Sulawesi Utara",2024,4,2,"April",1,"Sapi"
736,34,52,2,2701,0,0,0,0,20818.14,24498,12180363,2686.04,226971.92,-0.0153,38105.41,1236686.91,0.069617,34,"Sulawesi Utara",2024,4,2,"April",2,"Ayam"
1591,35,52,1,5836,0,0,0,0,103919.54,96112,396180,1254.78,2651.08,0.0325,3266.22,556173.33,0.118523,35,"Sumatera Barat",2024,4,2,"April",1,"Sapi"
760,35,52,2,5836,0,0,0,0,21298.17,27745,54491959,3939.43,237584.75,0.0325,10254.41,5532634.03,0.052258,35,"Sumatera Barat",2024,4,2,"April",2,"Ayam"
784,36,52,2,8837,0,0,0,28.79,20870.97,20951,112189664,7298.14,214016.17,0.0034,7162.97,11390751.23,0.100551,36,"Sumatera Selatan",2024,4,2,"April",2,"Ayam"
1615,36,52,1,8837,11,9,0,0,105815.13,121827,280054,1826.38,22340.5,0.0034,1792.55,6255045.83,0.074553,36,"Sumatera Selatan",2024,4,2,"April",1,"Sapi"
808,37,52,2,15588,0,0,0,0,20455.79,27846,165399652,19355.72,254820.58,-0.0103,47388.97,16793225.16,0.045277,37,"Sumatera Utara",2024,4,2,"April",2,"Ayam"
1639,37,52,1,15588,0,0,0,0,104640.48,110153,735981,2896.86,23544.17,-0.0103,7092.44,5859215,0.090783,37,"Sumatera Utara",2024,4,2,"April",1,"Sapi"
5,1,53,2,5554,0,0,0,0,20995.6,28021,36541907,5758.48,184336.08,0.03,46353.04,3710143.64,0.048379,1,"Aceh",2024,5,2,"Mei",2,"Ayam"
833,1,53,1,5554,0,0,105,0,104409.12,125005,461487,759.16,4022.08,0.03,6110.85,1086695,0.074053,1,"Aceh",2024,5,2,"Mei",1,"Sapi"
29,2,53,2,4433,0,0,0,0,21018.95,31448,78212517,4326.16,125226.58,-0.0153,14381.44,7941010.71,0.031282,2,"Bali",2024,5,2,"Mei",2,"Ayam"
857,2,53,1,4433,0,0,0,0,105189.8,102707,396717,1023.35,24243,-0.0153,3401.93,6737415.83,0.106466,2,"Bali",2024,5,2,"Mei",1,"Sapi"
53,3,53,2,12431,0,0,0,0,43908.7,31170,189119394,11012.15,205372.58,-0.0114,24885.4,19201519.03,0.187717,3,"Banten",2024,5,2,"Mei",2,"Ayam"
881,3,53,1,12431,0,0,0,0,142350.72,119730,21925,2652.03,12438.17,-0.0114,5993.1,3696387.5,0.141281,3,"Banten",2024,5,2,"Mei",1,"Sapi"
77,4,53,2,2112,0,0,188,0,21131.83,24147,10898392,1781.29,294562.83,-0.0034,15558.47,1106526.81,0.080254,4,"Bengkulu",2024,5,2,"Mei",2,"Ayam"
905,4,53,1,2112,0,0,353,0,105814.73,125005,111626,390.76,15398.17,-0.0034,3413.02,4361728.33,0.114126,4,"Bengkulu",2024,5,2,"Mei",1,"Sapi"
929,5,53,1,3759,0,0,0,0,104597.73,119143,285797,902.28,19143.83,0.0331,2861.87,5626474.17,0.075561,5,"DI Yogyakarta",2024,5,2,"Mei",1,"Sapi"
101,5,53,2,3759,0,0,164,0,21109.99,27736,55132945,2982.54,50248.25,0.0331,9460.06,5597714.09,0.058455,5,"DI Yogyakarta",2024,5,2,"Mei",2,"Ayam"
953,6,53,1,10684,0,0,0,0,163158.7,109127,2684,2493.14,8721.25,-0.0192,8948.38,1843202.5,0.205983,6,"DKI Jakarta",2024,5,2,"Mei",1,"Sapi"
125,6,53,2,10684,0,0,0,0,41876.09,36674,831895,8084.91,52161.25,-0.0192,29018.33,10156.11,0.131332,6,"DKI Jakarta",2024,5,2,"Mei",2,"Ayam"
977,7,53,1,1227,0,0,103,0,105808.85,105074,158436,213.84,13449.25,0.0318,1706.99,3475329.17,0.12921,7,"Gorontalo",2024,5,2,"Mei",1,"Sapi"
149,7,53,2,1227,0,0,0,0,20694.77,32446,6731168,958.71,70711.17,0.0318,7652.85,683423.56,0.024826,7,"Gorontalo",2024,5,2,"Mei",2,"Ayam"
1001,8,53,1,3724,0,0,0,24.87,104613.16,127727,112906,943.49,4729.83,0.0204,3426.69,1411351.67,0.063119,8,"Jambi",2024,5,2,"Mei",1,"Sapi"
173,8,53,2,3724,0,0,97,0,21076,26371,48081284,3472.91,73671.92,0.0204,12613.36,4881750.5,0.062291,8,"Jambi",2024,5,2,"Mei",2,"Ayam"
